SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
THAKDEV,EQ,THAKKERS DEVELOPERS LTD.,141.35,141.35,141.35,141.35,2,282.7,20260526,141.35,141.35,141.35,141.35,141.35,0.0,0.0,Narrow,Neutral,Inside CPR,Cash Only,Diversified,False,False,0.6666666666666666,3,421.8,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HIMATSEIDE,EQ,HIMATSINGKA SEIDE LTD,80.35,83.55,79.0,80.16,2446775,199464524.45,20260526,80.90333333333334,81.275,80.53166666666667,81.275,80.53166666666667,0.7433333333333394,0.9273120425815112,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,68701062.48,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
HITECH,EQ,HI-TECH PIPES LIMITED,93.0,95.8,92.42,95.44,1779436,167933567.38,20260526,94.55333333333331,94.11,94.99666666666666,94.99666666666666,94.11,0.8866666666666561,0.9290304554344678,Wide,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.75,4,99507647.21,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SUYOG,EQ,SUYOG TELEMATICS LIMITED,775.0,792.95,765.0,768.25,21722,16809872.5,20260526,775.4,778.975,771.8249999999999,778.975,771.8249999999999,7.150000000000091,0.9306866254474574,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.75,4,16629290.3,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KIOCL,EQ,KIOCL LIMITED,396.65,409.8,395.5,397.1,216762,87334887.05,20260526,400.8,402.65,398.9500000000001,402.65,398.9500000000001,3.699999999999932,0.9317552253840172,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,64122818.65,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LAL,EQ,LORENZINI APPARELS LTD,7.4,7.4,7.1,7.15,45296,324977.81,20260526,7.216666666666666,7.25,7.183333333333332,7.25,7.183333333333332,0.0666666666666682,0.932400932400954,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,295941.52,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
THOMASCOOK,EQ,THOMAS COOK (INDIA) LTD,92.65,95.66,92.5,92.78,977113,91890257.33,20260526,93.64666666666666,94.08,93.21333333333332,94.08,93.21333333333332,0.8666666666666742,0.9341093626500048,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,109395463.485,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LAGNAM,EQ,LAGNAM SPINTEX LIMITED,79.74,80.39,77.23,77.72,9912,777455.29,20260526,78.44666666666667,78.81,78.08333333333334,78.81,78.08333333333334,0.7266666666666595,0.9349802710584912,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,662074.395,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
TRF,EQ,TRF LIMITED,244.15,245.05,235.0,236.7,14039,3355489.8,20260526,238.91666666666663,240.025,237.8083333333333,240.025,237.8083333333333,2.216666666666697,0.9364878186171092,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,2364383.3,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RPOWER,EQ,RELIANCE POWER LTD.,26.75,27.48,26.65,26.69,35614155,961894843.31,20260526,26.94,27.065,26.815,27.065,26.815,0.25,0.9366804046459348,Wide,Bearish,Below CPR,Cash Only,Power,False,True,1.0,4,946632416.485,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GOODYEAR,EQ,GOODYEAR INDIA LIMITED,739.0,760.0,733.2,736.25,9294,6884844.3,20260526,743.15,746.6,739.6999999999999,746.6,739.6999999999999,6.900000000000091,0.9371816638370242,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,5592585.425,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GUJGASLTD,EQ,GUJARAT GAS LIMITED,379.0,383.8,369.65,371.5,496022,187033076.5,20260526,374.98333333333335,376.725,373.2416666666667,376.725,373.2416666666667,3.4833333333333485,0.9376401973979404,Wide,Bearish,Below CPR,Cash Only,Energy & Gas,False,True,1.0,4,129210483.225,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MSPL,EQ,MSP STEEL & POWER LTD.,43.0,44.0,42.5,42.65,1387607,60114529.87,20260526,43.05,43.25,42.85000000000001,43.25,42.85000000000001,0.3999999999999915,0.9378663540445288,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.5,4,54041930.635,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CAPLIPOINT,EQ,CAPLIN POINT LAB LTD.,2099.0,2099.0,2030.0,2035.8,109242,225606939.2,20260526,2054.9333333333334,2064.5,2045.3666666666668,2064.5,2045.3666666666668,19.13333333333321,0.9398434685790948,Wide,Bearish,Below CPR,Cash Only,Healthcare,False,True,1.0,4,211469427.7,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SWSOLAR,EQ,STRLNG & WIL REN ENE LTD,197.6,197.99,191.0,191.79,1910698,369240883.75,20260526,193.59333333333333,194.495,192.69166666666663,194.495,192.69166666666663,1.8033333333333417,0.9402645254358108,Wide,Bearish,Below CPR,Cash Only,Power & Utilities,False,True,1.0,4,232429547.145,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MANINFRA,EQ,MAN INFRA LTD,115.59,119.4,115.0,115.57,1717776,202943298.71,20260526,116.65666666666668,117.2,116.11333333333336,117.2,116.11333333333336,1.086666666666645,0.9402670819993466,Wide,Bearish,Below CPR,Cash Only,Real Estate & Infra,False,True,0.5,4,178145015.89,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SUNCLAY,EQ,SUNDARAM CLAYTON LIMITED,1379.0,1395.0,1326.1,1341.6,6909,9406802.5,20260526,1354.2333333333331,1360.55,1347.9166666666667,1360.55,1347.9166666666667,12.633333333333212,0.941661697475642,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.75,4,12607366.8,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
VIPULLTD,EQ,VIPUL LIMITED,8.85,9.2,8.67,8.81,59125,524501.21,20260526,8.893333333333333,8.934999999999999,8.851666666666667,8.934999999999999,8.851666666666667,0.0833333333333321,0.945894816496392,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,573842.2849999999,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
WEL,EQ,WONDER ELECTRICALS LTD,95.8,97.76,94.01,94.54,180574,17209382.57,20260526,95.43666666666668,95.885,94.98833333333332,95.885,94.98833333333332,0.8966666666666754,0.9484521542909616,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.5,4,30062217.44,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
EIMCOELECO,EQ,EIMCO ELECON (INDIA) LTD,1595.0,1642.4,1560.2,1578.8,15594,25079377.8,20260526,1593.8000000000002,1601.3000000000002,1586.3000000000002,1601.3000000000002,1586.3000000000002,15.0,0.9500886749429946,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,22339011.8,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CCCL,EQ,CONS. CONST. CONSORT LTD,15.1,15.65,14.9,15.06,211622,3197210.94,20260526,15.203333333333331,15.275,15.131666666666666,15.275,15.131666666666666,0.1433333333333344,0.9517485613103216,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.75,4,2612905.09,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ELANTAS,EQ,ELANTAS BECK INDIA LTD.,9140.5,9399.0,9000.0,9070.0,1902,17457737.5,20260526,9156.333333333334,9199.5,9113.166666666668,9199.5,9113.166666666668,86.33333333333212,0.9518559353178844,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,11622766.75,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SAURASHCEM,EQ,SAURASHTRA CEMENT LIMITED,61.29,62.1,60.0,60.19,67575,4125868.53,20260526,60.76333333333333,61.05,60.47666666666666,61.05,60.47666666666666,0.5733333333333377,0.9525391814808734,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,3510701.635,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NEPHROPLUS,EQ,NEPHROCARE HEALTH SERV L,625.0,625.0,606.55,607.1,94033,57730622.1,20260526,612.8833333333333,615.775,609.9916666666667,615.775,609.9916666666667,5.783333333333303,0.9526162631087636,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.75,4,143883502.75,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RMDRIP,EQ,R M DRIP & SPRINK SYS LTD,19.05,19.16,18.45,18.54,558955,10460509.67,20260526,18.716666666666665,18.805,18.62833333333333,18.805,18.62833333333333,0.1766666666666694,0.9528946422150454,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.75,4,11388660.39,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BAJAJINDEF,EQ,INDEF MANUFACTURING LTD,280.0,282.0,271.5,272.85,40162,11098976.15,20260526,275.45,276.75,274.15,276.75,274.15,2.6000000000000227,0.9529045262965082,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,8122300.525,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PAUSHAKLTD,EQ,PAUSHAK LIMITED,450.8,464.0,447.05,449.1,10452,4753650.95,20260526,453.3833333333334,455.525,451.2416666666668,455.525,451.2416666666668,4.283333333333189,0.9537593705930058,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,3932608.025,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
IGPL,EQ,I G PETROCHEMICALS LTD,444.95,448.0,431.0,433.3,28173,12446555.35,20260526,437.4333333333333,439.5,435.3666666666667,439.5,435.3666666666667,4.133333333333326,0.9539195322717112,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,15983039.675,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
HFCL,EQ,HFCL LIMITED,163.37,168.24,160.0,161.8,73548899,12107512313.04,20260526,163.34666666666666,164.12,162.57333333333332,164.12,162.57333333333332,1.546666666666681,0.9559126493613602,Wide,Bearish,Below CPR,Cash Only,Telecommunication,False,True,0.5,4,9339841176.97,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DOLLAR,EQ,DOLLAR INDUSTRIES LIMITED,274.0,274.0,261.0,263.7,314522,83357268.8,20260526,266.2333333333333,267.5,264.9666666666667,267.5,264.9666666666667,2.533333333333303,0.9606876501074338,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.75,4,75356615.275,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PRECWIRE,EQ,PRECISION WIRES INDIA LTD,443.0,460.0,440.9,457.05,1164496,529962091.85,20260526,452.65,450.45,454.8500000000001,454.8500000000001,450.45,4.400000000000091,0.9626955475331124,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5,4,391753418.3,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MIDWESTLTD,EQ,MIDWEST LIMITED,1263.0,1285.9,1235.0,1242.5,39670,49614549.6,20260526,1254.4666666666667,1260.45,1248.4833333333331,1260.45,1248.4833333333331,11.966666666666695,0.9631120053655288,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.5,4,38890569.75,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
EUROTEXIND,EQ,EUROTEX INDUSTRIES LTD,15.56,16.0,15.55,15.55,8830,139011.61,20260526,15.7,15.775,15.625000000000002,15.775,15.625000000000002,0.1499999999999985,0.9646302250803768,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.25,4,117615.595,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AEGISLOG,EQ,AEGIS LOGISTICS LIMITED,728.6,739.8,711.1,715.1,331930,240548732.95,20260526,722.0,725.45,718.55,725.45,718.55,6.900000000000091,0.9649000139840708,Wide,Bearish,Below CPR,Cash Only,Oil Gas & Consumable Fuels,False,True,1.0,4,279636226.875,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
EPACKPEB,EQ,EPACK PREFAB TECHN LTD,191.3,195.89,188.5,189.45,409935,78739285.92,20260526,191.28,192.195,190.36499999999995,192.195,190.36499999999995,1.830000000000041,0.9659540775930542,Wide,Bearish,Below CPR,Cash Only,Paper & Packaging,False,True,0.75,4,80059768.2,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NILKAMAL,EQ,NILKAMAL LIMITED,1273.2,1320.0,1263.1,1273.1,8378,10819135.4,20260526,1285.4,1291.55,1279.2499999999998,1291.55,1279.2499999999998,12.300000000000182,0.9661456287801572,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,4,8994812.399999999,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
